1.9438 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
11.5290 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

11.5294 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F9C1E27320>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001F9C1EBE710>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.5300 	EXP 	window1: mouseVisible = True
11.5317 	EXP 	window1: recordFrameIntervals = False
11.7289 	EXP 	window1: recordFrameIntervals = True
11.7822 	WARNING 	t of last frame was 24.15ms (=1/41)
11.8213 	WARNING 	t of last frame was 25.25ms (=1/39)
11.8455 	WARNING 	t of last frame was 24.21ms (=1/41)
11.9004 	WARNING 	t of last frame was 21.60ms (=1/46)
11.9961 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
13.8621 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

14.4571 	EXP 	Created WelcomeText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='WelcomeText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome to our Study!', units='height', win=Window(...), wrapWidth=1)
14.4905 	EXP 	Imported depression.xlsx as conditions, 2 conditions, 12 params
14.4916 	EXP 	Question text: Sadness
14.5273 	EXP 	window1: mouseVisible = True
14.5752 	EXP 	Question text: Pessimism
14.5916 	EXP 	window1: mouseVisible = True
14.6300 	EXP 	window1: mouseVisible = True
14.6410 	EXP 	Created unnamed Rect = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=UNKNOWN, interpolate=True, lineColor=array([0, 0, 0]), lineColorSpace='rgb', lineRGB=UNKNOWN, lineWidth=1.5, name='unnamed Rect', opacity=0, ori=0.0, pos=array([0., 0.]), size=array([0., 0.]), units='height', vertices=ndarray(...), win=Window(...))
14.6523 	EXP 	Created DepressionQuestionnaire = <psychopy.visual.form.Form object at 0x000001F9C4A80A90>
14.6834 	EXP 	window1: mouseVisible = True
14.7596 	EXP 	Created instructionsText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='instructionsText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
14.7632 	EXP 	Created hasPeriphery = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='hasPeriphery', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
14.7722 	EXP 	Created noPeriphery = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='noPeriphery', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
14.7870 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
14.8027 	EXP 	Created WelcomeText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='WelcomeText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome to our Study!', units='height', win=Window(...), wrapWidth=1)
14.8059 	EXP 	Created hasPeriphery_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='hasPeriphery_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
14.8089 	EXP 	Created noPeriphery_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='noPeriphery_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
14.8143 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
14.8657 	EXP 	unnamed Form: autoLog = True
14.8657 	EXP 	DepressionQuestionnaire: name = 'DepressionQuestionnaire'
14.8657 	EXP 	DepressionQuestionnaire: size = (3.5, 1)
14.8657 	EXP 	DepressionQuestionnaire: size = array([3.5, 1. ])
14.8657 	EXP 	DepressionQuestionnaire: units = 'height'
14.8657 	EXP 	DepressionQuestionnaire: depth = 0
14.8657 	EXP 	WelcomeText: autoDraw = True
16.8817 	EXP 	WelcomeText: autoDraw = False
16.8817 	EXP 	DepressionQuestionnaire: autoDraw = True
18.0954 	DATA 	Mouse: Left button down, pos=(707,178)
18.3004 	DATA 	Mouse:  Left button up, pos=(722,136)
18.5431 	DATA 	Mouse: Left button down, pos=(678,74)
18.6026 	EXP 	DepressionQuestionnaire: autoDraw = False
18.6026 	EXP 	instructionsText: autoDraw = True
18.7435 	DATA 	Mouse:  Left button up, pos=(678,74)
19.7613 	EXP 	Imported picPaths.xlsx as conditions, 6 conditions, 3 params
19.7617 	EXP 	Created sequence: sequential, trialTypes=6, nReps=1, seed=None
19.7621 	EXP 	New trial (rep=0, index=0): {'startImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\1start.png', 'endImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\1a.png', 'AB': 'a'}
20.0404 	DATA 	Keypress: space
20.1005 	EXP 	instructionsText: autoDraw = False
20.1005 	EXP 	hasPeriphery: size = array([1.77777778, 1.        ])
20.1005 	EXP 	hasPeriphery: image = 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\1a.png'
20.1005 	EXP 	noPeriphery: size = array([1.77777778, 1.        ])
20.1005 	EXP 	noPeriphery: image = 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\1start.png'
20.1005 	EXP 	hasPeriphery: autoDraw = True
20.1005 	EXP 	hasPeriphery: texRes = 128.0
20.1005 	EXP 	noPeriphery: autoDraw = True
20.1005 	EXP 	noPeriphery: texRes = 128.0
20.1005 	EXP 	text: autoDraw = True
20.2672 	EXP 	hasPeriphery: texRes = 128.0
20.2672 	EXP 	noPeriphery: texRes = 128.0
20.4986 	EXP 	hasPeriphery: texRes = 128.0
20.4986 	EXP 	noPeriphery: texRes = 128.0
20.7257 	EXP 	hasPeriphery: texRes = 128.0
20.7257 	EXP 	noPeriphery: texRes = 128.0
20.9253 	EXP 	hasPeriphery: texRes = 128.0
20.9253 	EXP 	noPeriphery: texRes = 128.0
21.1589 	EXP 	hasPeriphery: texRes = 128.0
21.1589 	EXP 	noPeriphery: texRes = 128.0
21.3614 	EXP 	hasPeriphery: texRes = 128.0
21.3614 	EXP 	noPeriphery: texRes = 128.0
21.5147 	EXP 	New trial (rep=0, index=1): {'startImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\1start.png', 'endImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\1b.png', 'AB': 'b'}
21.7306 	DATA 	Keypress: space
21.7779 	EXP 	hasPeriphery: texRes = 128.0
21.7779 	EXP 	noPeriphery: texRes = 128.0
21.7779 	EXP 	hasPeriphery: autoDraw = False
21.7779 	EXP 	noPeriphery: autoDraw = False
21.7779 	EXP 	text: autoDraw = False
21.7779 	EXP 	hasPeriphery: size = array([1.77777778, 1.        ])
21.7779 	EXP 	hasPeriphery: image = 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\1b.png'
21.7779 	EXP 	noPeriphery: size = array([1.77777778, 1.        ])
21.7779 	EXP 	noPeriphery: image = 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\1start.png'
21.7779 	EXP 	hasPeriphery: autoDraw = True
21.7779 	EXP 	hasPeriphery: texRes = 128.0
21.7779 	EXP 	noPeriphery: autoDraw = True
21.7779 	EXP 	noPeriphery: texRes = 128.0
21.7779 	EXP 	text: autoDraw = True
21.9293 	EXP 	hasPeriphery: texRes = 128.0
21.9293 	EXP 	noPeriphery: texRes = 128.0
22.1612 	EXP 	hasPeriphery: texRes = 128.0
22.1612 	EXP 	noPeriphery: texRes = 128.0
22.3024 	EXP 	New trial (rep=0, index=2): {'startImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\2start.png', 'endImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\2a.png', 'AB': 'a'}
22.4673 	EXP 	New trial (rep=0, index=3): {'startImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\2start.png', 'endImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\2b.png', 'AB': 'b'}
22.6092 	EXP 	New trial (rep=0, index=4): {'startImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\3start.png', 'endImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\3a.png', 'AB': 'a'}
22.7942 	EXP 	New trial (rep=0, index=5): {'startImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\3start.png', 'endImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\3b.png', 'AB': 'b'}
22.9945 	EXP 	hasPeriphery: texRes = 128.0
22.9945 	EXP 	noPeriphery: texRes = 128.0
22.9945 	EXP 	hasPeriphery: autoDraw = False
22.9945 	EXP 	noPeriphery: autoDraw = False
22.9945 	EXP 	text: autoDraw = False
22.9945 	EXP 	hasPeriphery: size = array([1.77777778, 1.        ])
22.9945 	EXP 	hasPeriphery: image = 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\2a.png'
22.9945 	EXP 	noPeriphery: size = array([1.77777778, 1.        ])
22.9945 	EXP 	noPeriphery: image = 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\2start.png'
22.9945 	EXP 	hasPeriphery: autoDraw = True
22.9945 	EXP 	hasPeriphery: texRes = 128.0
22.9945 	EXP 	noPeriphery: autoDraw = True
22.9945 	EXP 	noPeriphery: texRes = 128.0
22.9945 	EXP 	text: autoDraw = True
22.9945 	EXP 	hasPeriphery: autoDraw = False
22.9945 	EXP 	noPeriphery: autoDraw = False
22.9945 	EXP 	text: autoDraw = False
22.9945 	EXP 	hasPeriphery: size = array([1.77777778, 1.        ])
22.9945 	EXP 	hasPeriphery: image = 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\2b.png'
22.9945 	EXP 	noPeriphery: size = array([1.77777778, 1.        ])
22.9945 	EXP 	noPeriphery: image = 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\2start.png'
22.9945 	EXP 	hasPeriphery: autoDraw = True
22.9945 	EXP 	hasPeriphery: texRes = 128.0
22.9945 	EXP 	noPeriphery: autoDraw = True
22.9945 	EXP 	noPeriphery: texRes = 128.0
22.9945 	EXP 	text: autoDraw = True
22.9945 	EXP 	hasPeriphery: autoDraw = False
22.9945 	EXP 	noPeriphery: autoDraw = False
22.9945 	EXP 	text: autoDraw = False
22.9945 	EXP 	hasPeriphery: size = array([1.77777778, 1.        ])
22.9945 	EXP 	hasPeriphery: image = 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\3a.png'
22.9945 	EXP 	noPeriphery: size = array([1.77777778, 1.        ])
22.9945 	EXP 	noPeriphery: image = 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\3start.png'
22.9945 	EXP 	hasPeriphery: autoDraw = True
22.9945 	EXP 	hasPeriphery: texRes = 128.0
22.9945 	EXP 	noPeriphery: autoDraw = True
