1.6089 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
10.6554 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

10.6558 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000140D6DE6470>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000140D6EFE7F0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.6560 	EXP 	window1: mouseVisible = True
10.6560 	EXP 	window1: recordFrameIntervals = False
10.8866 	EXP 	window1: recordFrameIntervals = True
10.9710 	WARNING 	t of last frame was 34.40ms (=1/29)
11.0092 	WARNING 	t of last frame was 22.25ms (=1/44)
11.0392 	WARNING 	t of last frame was 29.96ms (=1/33)
11.0865 	WARNING 	t of last frame was 31.50ms (=1/31)
11.1310 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
12.9919 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

13.5770 	EXP 	Created WelcomeText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='WelcomeText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome to our Study!', units='height', win=Window(...), wrapWidth=1)
13.6001 	EXP 	Imported depression.xlsx as conditions, 2 conditions, 12 params
13.6031 	EXP 	Question text: Sadness
13.6294 	EXP 	window1: mouseVisible = True
13.6802 	EXP 	Question text: Pessimism
13.6888 	EXP 	window1: mouseVisible = True
13.7349 	EXP 	window1: mouseVisible = True
