1.0303 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.9516 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
8.0254 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000203C827E438>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000203C8312AC8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.0256 	EXP 	window1: mouseVisible = True
8.0256 	EXP 	window1: recordFrameIntervals = False
8.1914 	EXP 	window1: recordFrameIntervals = True
8.3757 	EXP 	window1: recordFrameIntervals = False
8.6005 	EXP 	Created WelcomeText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='WelcomeText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome to our Study!', units='height', win=Window(...), wrapWidth=1)
8.6169 	EXP 	Created instructionsText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instructionsText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Any text\n\nincluding line breaks', units='height', win=Window(...), wrapWidth=1)
8.7619 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='stimuli\\\\3a.png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='height', win=Window(...))
8.8085 	EXP 	WelcomeText: autoDraw = True
10.1447 	DATA 	Mouse: Left button down, pos=(825,547)
10.2950 	DATA 	Mouse:  Left button up, pos=(825,547)
10.7914 	EXP 	WelcomeText: autoDraw = False
10.7914 	EXP 	instructionsText: autoDraw = True
10.8292 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
10.8294 	EXP 	New trial (rep=0, index=0): None
10.8690 	DATA 	Keypress: space
10.9077 	EXP 	instructionsText: autoDraw = False
10.9077 	EXP 	image: autoDraw = True
10.9077 	EXP 	image: texRes = 128.0
10.9744 	EXP 	image: texRes = 128.0
11.0411 	EXP 	image: texRes = 128.0
11.1074 	EXP 	image: texRes = 128.0
11.1748 	EXP 	image: texRes = 128.0
11.2414 	EXP 	image: texRes = 128.0
11.3074 	EXP 	image: texRes = 128.0
11.3740 	EXP 	image: texRes = 128.0
11.4407 	EXP 	image: texRes = 128.0
11.5077 	EXP 	image: texRes = 128.0
11.5742 	EXP 	image: texRes = 128.0
11.6406 	EXP 	image: texRes = 128.0
11.7085 	EXP 	image: texRes = 128.0
11.7751 	EXP 	image: texRes = 128.0
11.8406 	EXP 	image: texRes = 128.0
11.8413 	EXP 	New trial (rep=1, index=0): None
11.9076 	EXP 	image: autoDraw = False
11.9076 	EXP 	image: autoDraw = True
11.9076 	EXP 	image: texRes = 128.0
11.9748 	EXP 	image: texRes = 128.0
12.0576 	EXP 	image: texRes = 128.0
12.1242 	EXP 	image: texRes = 128.0
12.1911 	EXP 	image: texRes = 128.0
12.2575 	EXP 	image: texRes = 128.0
12.3240 	EXP 	image: texRes = 128.0
12.3904 	EXP 	image: texRes = 128.0
12.4738 	EXP 	image: texRes = 128.0
12.5577 	EXP 	image: texRes = 128.0
12.6243 	EXP 	image: texRes = 128.0
12.6908 	EXP 	image: texRes = 128.0
12.7579 	EXP 	image: texRes = 128.0
12.8419 	EXP 	image: texRes = 128.0
12.8425 	EXP 	New trial (rep=2, index=0): None
12.9074 	EXP 	image: autoDraw = False
12.9074 	EXP 	image: autoDraw = True
12.9074 	EXP 	image: texRes = 128.0
12.9744 	EXP 	image: texRes = 128.0
13.0408 	EXP 	image: texRes = 128.0
13.1073 	EXP 	image: texRes = 128.0
13.1739 	EXP 	image: texRes = 128.0
13.2409 	EXP 	image: texRes = 128.0
13.3242 	EXP 	image: texRes = 128.0
13.4070 	EXP 	image: texRes = 128.0
13.4739 	EXP 	image: texRes = 128.0
13.5573 	EXP 	image: texRes = 128.0
13.6243 	EXP 	image: texRes = 128.0
13.6906 	EXP 	image: texRes = 128.0
13.7572 	EXP 	image: texRes = 128.0
13.8243 	EXP 	image: texRes = 128.0
13.8906 	EXP 	image: texRes = 128.0
13.8912 	EXP 	New trial (rep=3, index=0): None
13.9577 	EXP 	image: autoDraw = False
13.9577 	EXP 	image: autoDraw = True
13.9577 	EXP 	image: texRes = 128.0
14.0401 	EXP 	image: texRes = 128.0
14.1078 	EXP 	image: texRes = 128.0
14.1739 	EXP 	image: texRes = 128.0
14.2404 	EXP 	image: texRes = 128.0
14.3072 	EXP 	image: texRes = 128.0
14.3738 	EXP 	image: texRes = 128.0
14.4408 	EXP 	image: texRes = 128.0
14.5076 	EXP 	image: texRes = 128.0
14.5736 	EXP 	image: texRes = 128.0
14.6400 	EXP 	image: texRes = 128.0
14.7066 	EXP 	image: texRes = 128.0
14.7737 	EXP 	image: texRes = 128.0
14.8412 	EXP 	image: texRes = 128.0
14.8417 	EXP 	New trial (rep=4, index=0): None
14.9072 	EXP 	image: autoDraw = False
14.9072 	EXP 	image: autoDraw = True
14.9072 	EXP 	image: texRes = 128.0
14.9737 	EXP 	image: texRes = 128.0
15.0404 	EXP 	image: texRes = 128.0
15.1074 	EXP 	image: texRes = 128.0
15.1736 	EXP 	image: texRes = 128.0
15.2401 	EXP 	image: texRes = 128.0
15.3074 	EXP 	image: texRes = 128.0
15.3736 	EXP 	image: texRes = 128.0
15.4399 	EXP 	image: texRes = 128.0
15.5071 	EXP 	image: texRes = 128.0
15.5732 	EXP 	image: texRes = 128.0
15.6406 	EXP 	image: texRes = 128.0
15.7069 	EXP 	image: texRes = 128.0
15.7739 	EXP 	image: texRes = 128.0
15.8402 	EXP 	image: texRes = 128.0
15.8409 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
15.8411 	EXP 	New trial (rep=0, index=0): None
15.8424 	EXP 	New trial (rep=1, index=0): None
15.8444 	EXP 	New trial (rep=2, index=0): None
15.8464 	EXP 	New trial (rep=3, index=0): None
15.8484 	EXP 	New trial (rep=4, index=0): None
15.8747 	EXP 	image: autoDraw = False
15.9591 	EXP 	window1: mouseVisible = True
