1.0462 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
11.7916 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000017DA24936D8>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000017DA23ECD30>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.7918 	EXP 	window1: mouseVisible = True
11.7919 	EXP 	window1: recordFrameIntervals = False
11.9591 	EXP 	window1: recordFrameIntervals = True
12.1423 	EXP 	window1: recordFrameIntervals = False
12.6084 	EXP 	Created WelcomeText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='WelcomeText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome to our Study!', units='height', win=Window(...), wrapWidth=1)
12.6247 	EXP 	Created instructionsText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instructionsText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Any text\n\nincluding line breaks', units='height', win=Window(...), wrapWidth=1)
12.7862 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='stimuli\\\\3a.png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='height', win=Window(...))
12.7918 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
12.8418 	EXP 	WelcomeText: autoDraw = True
14.8250 	EXP 	WelcomeText: autoDraw = False
14.8250 	EXP 	instructionsText: autoDraw = True
16.3953 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
16.3955 	EXP 	New trial (rep=0, index=0): None
16.4358 	DATA 	Keypress: space
16.4744 	EXP 	instructionsText: autoDraw = False
16.4744 	EXP 	image: autoDraw = True
16.4744 	EXP 	image: texRes = 128.0
16.4744 	EXP 	text: autoDraw = True
16.5573 	EXP 	image: texRes = 128.0
16.6248 	EXP 	image: texRes = 128.0
16.6910 	EXP 	image: texRes = 128.0
16.7580 	EXP 	image: texRes = 128.0
16.8243 	EXP 	image: texRes = 128.0
16.8906 	EXP 	image: texRes = 128.0
16.9580 	EXP 	image: texRes = 128.0
17.0246 	EXP 	image: texRes = 128.0
17.0913 	EXP 	image: texRes = 128.0
17.1573 	EXP 	image: texRes = 128.0
17.2410 	EXP 	image: texRes = 128.0
17.3242 	EXP 	image: texRes = 128.0
17.4072 	EXP 	image: texRes = 128.0
17.4910 	EXP 	image: texRes = 128.0
17.5576 	EXP 	image: texRes = 128.0
17.5981 	EXP 	New trial (rep=1, index=0): None
17.6369 	DATA 	Keypress: space
17.6742 	EXP 	image: texRes = 128.0
17.6742 	EXP 	image: autoDraw = False
17.6742 	EXP 	text: autoDraw = False
17.6742 	EXP 	image: autoDraw = True
