1.4427 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
20.8181 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

20.8185 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002568E03A748>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002568E05EAC8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
20.8188 	EXP 	window1: mouseVisible = True
20.8188 	EXP 	window1: recordFrameIntervals = False
21.0178 	EXP 	window1: recordFrameIntervals = True
21.0854 	WARNING 	t of last frame was 27.83ms (=1/35)
21.1263 	WARNING 	t of last frame was 28.73ms (=1/34)
21.1643 	WARNING 	t of last frame was 26.73ms (=1/37)
21.2038 	WARNING 	t of last frame was 26.24ms (=1/38)
21.2408 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
23.0449 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

23.6179 	EXP 	Created WelcomeText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='WelcomeText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome to our Study!', units='height', win=Window(...), wrapWidth=1)
23.6336 	EXP 	Imported depression.xlsx as conditions, 2 conditions, 12 params
23.6349 	EXP 	Question text: Sadness
23.6663 	EXP 	window1: mouseVisible = True
23.7083 	EXP 	Question text: Pessimism
23.7169 	EXP 	window1: mouseVisible = True
23.7490 	EXP 	window1: mouseVisible = True
23.7538 	EXP 	Created unnamed Rect = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=UNKNOWN, interpolate=True, lineColor=array([0, 0, 0]), lineColorSpace='rgb', lineRGB=UNKNOWN, lineWidth=1.5, name='unnamed Rect', opacity=0, ori=0.0, pos=array([0., 0.]), size=array([0., 0.]), units='height', vertices=ndarray(...), win=Window(...))
23.7690 	EXP 	Created DepressionQuestionnaire = <psychopy.visual.form.Form object at 0x0000025690EAC6A0>
23.8047 	EXP 	window1: mouseVisible = True
23.8683 	EXP 	Created instructionsText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='instructionsText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
23.8717 	EXP 	Created hasPeriphery = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='hasPeriphery', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
23.8768 	EXP 	Created noPeriphery = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='noPeriphery', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
23.8805 	EXP 	Created final = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='final', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
23.8843 	EXP 	Created blank_screen = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=UNKNOWN, interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=UNKNOWN, lineWidth=1.0, name='blank_screen', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='height', vertices=ndarray(...), win=Window(...))
23.8920 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
23.9042 	EXP 	Created WelcomeText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='WelcomeText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome to our Study!', units='height', win=Window(...), wrapWidth=1)
23.9071 	EXP 	Created hasPeriphery = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='hasPeriphery', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
23.9101 	EXP 	Created noPeriphery = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='noPeriphery', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
23.9144 	EXP 	Created final = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='final', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
23.9163 	EXP 	Created blank_screen = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=UNKNOWN, interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=UNKNOWN, lineWidth=1.0, name='blank_screen', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='height', vertices=ndarray(...), win=Window(...))
23.9192 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
24.9923 	EXP 	unnamed Form: autoLog = True
24.9923 	EXP 	DepressionQuestionnaire: name = 'DepressionQuestionnaire'
24.9923 	EXP 	DepressionQuestionnaire: size = (3.5, 1)
24.9923 	EXP 	DepressionQuestionnaire: size = array([3.5, 1. ])
24.9923 	EXP 	DepressionQuestionnaire: units = 'height'
24.9923 	EXP 	DepressionQuestionnaire: depth = 0
24.9923 	EXP 	WelcomeText: autoDraw = True
26.0090 	EXP 	WelcomeText: autoDraw = False
26.0090 	EXP 	DepressionQuestionnaire: autoDraw = True
28.5803 	DATA 	Mouse: Left button down, pos=(801,79)
28.6207 	EXP 	DepressionQuestionnaire: autoDraw = False
28.6207 	EXP 	instructionsText: autoDraw = True
28.6604 	DATA 	Mouse:  Left button up, pos=(801,79)
29.5715 	DATA 	Keypress: b
29.5717 	DATA 	Keypress: v
29.6128 	EXP 	Imported picPaths.xlsx as conditions, 6 conditions, 4 params
29.6132 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
29.6135 	EXP 	New trial (rep=0, index=0): {'startImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\3start.png', 'midImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\3a.png', 'endImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\3b.png', 'AB': 'b'}
29.8605 	DATA 	Keypress: space
29.9290 	EXP 	instructionsText: autoDraw = False
29.9290 	EXP 	hasPeriphery: size = array([1.77777778, 1.        ])
29.9290 	EXP 	hasPeriphery: image = 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\3a.png'
29.9290 	EXP 	noPeriphery: size = array([1.77777778, 1.        ])
29.9290 	EXP 	noPeriphery: image = 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\3start.png'
29.9290 	EXP 	final: size = array([1.77777778, 1.        ])
29.9290 	EXP 	final: image = 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\3b.png'
29.9290 	EXP 	hasPeriphery: autoDraw = True
29.9290 	EXP 	hasPeriphery: texRes = 128.0
29.9290 	EXP 	noPeriphery: autoDraw = True
29.9290 	EXP 	noPeriphery: texRes = 128.0
29.9290 	EXP 	text: autoDraw = True
30.0860 	EXP 	hasPeriphery: texRes = 128.0
30.0860 	EXP 	noPeriphery: texRes = 128.0
30.2575 	EXP 	hasPeriphery: texRes = 128.0
30.2575 	EXP 	noPeriphery: texRes = 128.0
30.4342 	EXP 	hasPeriphery: texRes = 128.0
30.4342 	EXP 	noPeriphery: texRes = 128.0
30.5949 	EXP 	hasPeriphery: texRes = 128.0
30.5949 	EXP 	noPeriphery: texRes = 128.0
30.7642 	EXP 	hasPeriphery: texRes = 128.0
30.7642 	EXP 	noPeriphery: texRes = 128.0
30.9339 	EXP 	hasPeriphery: texRes = 128.0
30.9339 	EXP 	noPeriphery: texRes = 128.0
31.0996 	EXP 	hasPeriphery: texRes = 128.0
31.0996 	EXP 	noPeriphery: texRes = 128.0
31.2588 	EXP 	hasPeriphery: texRes = 128.0
31.2588 	EXP 	noPeriphery: texRes = 128.0
31.4187 	EXP 	hasPeriphery: texRes = 128.0
31.4187 	EXP 	noPeriphery: texRes = 128.0
31.5995 	EXP 	hasPeriphery: texRes = 128.0
31.5995 	EXP 	noPeriphery: texRes = 128.0
31.7721 	EXP 	hasPeriphery: texRes = 128.0
31.7721 	EXP 	noPeriphery: texRes = 128.0
31.9281 	EXP 	hasPeriphery: texRes = 128.0
31.9281 	EXP 	noPeriphery: texRes = 128.0
32.1116 	EXP 	hasPeriphery: texRes = 128.0
32.1116 	EXP 	noPeriphery: texRes = 128.0
32.2740 	EXP 	hasPeriphery: texRes = 128.0
32.2740 	EXP 	noPeriphery: texRes = 128.0
32.4556 	EXP 	hasPeriphery: texRes = 128.0
32.4556 	EXP 	noPeriphery: texRes = 128.0
32.6198 	EXP 	hasPeriphery: texRes = 128.0
32.6198 	EXP 	noPeriphery: texRes = 128.0
32.7865 	EXP 	hasPeriphery: texRes = 128.0
32.7865 	EXP 	noPeriphery: texRes = 128.0
32.9561 	EXP 	hasPeriphery: texRes = 128.0
32.9561 	EXP 	noPeriphery: texRes = 128.0
33.1205 	EXP 	hasPeriphery: texRes = 128.0
33.1205 	EXP 	noPeriphery: texRes = 128.0
33.2987 	EXP 	hasPeriphery: texRes = 128.0
33.2987 	EXP 	noPeriphery: texRes = 128.0
33.4659 	EXP 	hasPeriphery: texRes = 128.0
33.4659 	EXP 	noPeriphery: texRes = 128.0
33.6412 	EXP 	hasPeriphery: texRes = 128.0
33.6412 	EXP 	noPeriphery: texRes = 128.0
33.8088 	EXP 	hasPeriphery: texRes = 128.0
33.8088 	EXP 	noPeriphery: texRes = 128.0
33.9798 	EXP 	hasPeriphery: texRes = 128.0
33.9798 	EXP 	noPeriphery: texRes = 128.0
34.1488 	EXP 	hasPeriphery: texRes = 128.0
34.1488 	EXP 	noPeriphery: texRes = 128.0
34.3211 	EXP 	hasPeriphery: texRes = 128.0
34.3211 	EXP 	noPeriphery: texRes = 128.0
34.4897 	EXP 	hasPeriphery: texRes = 128.0
34.4897 	EXP 	noPeriphery: texRes = 128.0
34.6692 	EXP 	hasPeriphery: texRes = 128.0
34.6692 	EXP 	noPeriphery: texRes = 128.0
34.8399 	EXP 	hasPeriphery: texRes = 128.0
34.8399 	EXP 	noPeriphery: texRes = 128.0
35.0114 	EXP 	hasPeriphery: texRes = 128.0
35.0114 	EXP 	noPeriphery: texRes = 128.0
35.1927 	EXP 	hasPeriphery: texRes = 128.0
35.1927 	EXP 	noPeriphery: texRes = 128.0
35.3741 	EXP 	hasPeriphery: texRes = 128.0
35.3741 	EXP 	noPeriphery: texRes = 128.0
35.5404 	EXP 	hasPeriphery: texRes = 128.0
35.5404 	EXP 	noPeriphery: texRes = 128.0
35.7305 	EXP 	hasPeriphery: texRes = 128.0
35.7305 	EXP 	noPeriphery: texRes = 128.0
35.9168 	EXP 	hasPeriphery: texRes = 128.0
35.9168 	EXP 	noPeriphery: texRes = 128.0
35.9168 	EXP 	blank_screen: autoDraw = True
36.2131 	EXP 	hasPeriphery: texRes = 128.0
36.2131 	EXP 	noPeriphery: texRes = 128.0
36.2131 	EXP 	final: autoDraw = True
36.2131 	EXP 	final: texRes = 128.0
36.4690 	EXP 	hasPeriphery: texRes = 128.0
36.4690 	EXP 	noPeriphery: texRes = 128.0
36.4690 	EXP 	final: texRes = 128.0
36.4690 	EXP 	blank_screen: autoDraw = False
36.7010 	EXP 	hasPeriphery: texRes = 128.0
36.7010 	EXP 	noPeriphery: texRes = 128.0
36.7010 	EXP 	final: texRes = 128.0
36.9301 	EXP 	hasPeriphery: texRes = 128.0
36.9301 	EXP 	noPeriphery: texRes = 128.0
36.9301 	EXP 	final: texRes = 128.0
37.1693 	EXP 	hasPeriphery: texRes = 128.0
37.1693 	EXP 	noPeriphery: texRes = 128.0
37.1693 	EXP 	final: texRes = 128.0
37.4212 	EXP 	hasPeriphery: texRes = 128.0
37.4212 	EXP 	noPeriphery: texRes = 128.0
37.4212 	EXP 	final: texRes = 128.0
37.6780 	EXP 	hasPeriphery: texRes = 128.0
37.6780 	EXP 	noPeriphery: texRes = 128.0
37.6780 	EXP 	final: texRes = 128.0
37.6780 	EXP 	blank_screen: autoDraw = True
37.9448 	EXP 	hasPeriphery: texRes = 128.0
37.9448 	EXP 	noPeriphery: texRes = 128.0
37.9448 	EXP 	final: texRes = 128.0
38.1918 	EXP 	hasPeriphery: texRes = 128.0
38.1918 	EXP 	noPeriphery: texRes = 128.0
38.1918 	EXP 	final: texRes = 128.0
38.1918 	EXP 	blank_screen: autoDraw = False
38.4489 	EXP 	hasPeriphery: texRes = 128.0
38.4489 	EXP 	noPeriphery: texRes = 128.0
38.4489 	EXP 	final: texRes = 128.0
38.6926 	EXP 	hasPeriphery: texRes = 128.0
38.6926 	EXP 	noPeriphery: texRes = 128.0
38.6926 	EXP 	final: texRes = 128.0
38.9526 	EXP 	hasPeriphery: texRes = 128.0
38.9526 	EXP 	noPeriphery: texRes = 128.0
38.9526 	EXP 	final: texRes = 128.0
39.2120 	EXP 	hasPeriphery: texRes = 128.0
39.2120 	EXP 	noPeriphery: texRes = 128.0
39.2120 	EXP 	final: texRes = 128.0
39.4769 	EXP 	hasPeriphery: texRes = 128.0
39.4769 	EXP 	noPeriphery: texRes = 128.0
39.4769 	EXP 	final: texRes = 128.0
39.4769 	EXP 	blank_screen: autoDraw = True
39.7365 	EXP 	hasPeriphery: texRes = 128.0
39.7365 	EXP 	noPeriphery: texRes = 128.0
39.7365 	EXP 	final: texRes = 128.0
39.9969 	EXP 	hasPeriphery: texRes = 128.0
39.9969 	EXP 	noPeriphery: texRes = 128.0
39.9969 	EXP 	final: texRes = 128.0
39.9969 	EXP 	blank_screen: autoDraw = False
40.0861 	EXP 	hasPeriphery: autoDraw = False
40.0861 	EXP 	noPeriphery: autoDraw = False
40.0861 	EXP 	final: texRes = 128.0
40.1816 	EXP 	final: texRes = 128.0
40.2761 	EXP 	final: texRes = 128.0
40.3758 	EXP 	final: texRes = 128.0
40.4602 	EXP 	final: texRes = 128.0
40.5230 	DATA 	Keypress: space
40.5605 	EXP 	final: texRes = 128.0
40.6094 	EXP 	New trial (rep=0, index=1): {'startImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\1start.png', 'midImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\1a.png', 'endImage': 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\1a.png', 'AB': 'a'}
40.9632 	EXP 	final: texRes = 128.0
40.9632 	EXP 	hasPeriphery: autoDraw = False
40.9632 	EXP 	noPeriphery: autoDraw = False
40.9632 	EXP 	final: autoDraw = False
40.9632 	EXP 	blank_screen: autoDraw = False
40.9632 	EXP 	text: autoDraw = False
40.9632 	EXP 	hasPeriphery: size = array([1.77777778, 1.        ])
40.9632 	EXP 	hasPeriphery: image = 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\1a.png'
40.9632 	EXP 	noPeriphery: size = array([1.77777778, 1.        ])
40.9632 	EXP 	noPeriphery: image = 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\1start.png'
40.9632 	EXP 	final: size = array([1.77777778, 1.        ])
40.9632 	EXP 	final: image = 'C:\\Users\\hesselmann\\Desktop\\PsychoPyUniformityIllusion\\UniformityIllusionPsychoPy\\Pics\\1a.png'
40.9632 	EXP 	hasPeriphery: autoDraw = True
40.9632 	EXP 	hasPeriphery: texRes = 128.0
40.9632 	EXP 	noPeriphery: autoDraw = True
40.9632 	EXP 	noPeriphery: texRes = 128.0
40.9632 	EXP 	text: autoDraw = True
41.1814 	EXP 	hasPeriphery: texRes = 128.0
41.1814 	EXP 	noPeriphery: texRes = 128.0
41.3934 	EXP 	hasPeriphery: texRes = 128.0
41.3934 	EXP 	noPeriphery: texRes = 128.0
41.6015 	EXP 	hasPeriphery: texRes = 128.0
41.6015 	EXP 	noPeriphery: texRes = 128.0
41.8087 	EXP 	hasPeriphery: texRes = 128.0
41.8087 	EXP 	noPeriphery: texRes = 128.0
42.0211 	EXP 	hasPeriphery: texRes = 128.0
42.0211 	EXP 	noPeriphery: texRes = 128.0
42.2210 	EXP 	hasPeriphery: texRes = 128.0
42.2210 	EXP 	noPeriphery: texRes = 128.0
42.4220 	EXP 	hasPeriphery: texRes = 128.0
42.4220 	EXP 	noPeriphery: texRes = 128.0
42.6252 	EXP 	hasPeriphery: texRes = 128.0
42.6252 	EXP 	noPeriphery: texRes = 128.0
42.8254 	EXP 	hasPeriphery: texRes = 128.0
42.8254 	EXP 	noPeriphery: texRes = 128.0
43.0365 	EXP 	hasPeriphery: texRes = 128.0
43.0365 	EXP 	noPeriphery: texRes = 128.0
43.2354 	EXP 	hasPeriphery: texRes = 128.0
